id,village_id,validation_status,accuracy,farmerDate,coop_name,gender,age,years_farming,education_level,num_wives,wife_trades,wife_food_crops,wife_crafts,num_children,num_young_children,num_older_children,num_children_in_school,children_working,income,transportation,housing_material,access_electricity,access_drinking_water,access_healthcare,wants_credit,credit_from_coop,credit_from_third_party,credit_from_bank,loan_amount,loan_rate,has_bridge_loan,bridge_loan_amount,pledged_output,wants_bridge_loan,wants_bridge_loan_amount,input_use,input_cost,inputs_useful,interest_use_inputs,interest_insurance,use_ag_services,ag_services_quality,ag_services_frequency,interest_ag_services,buyer_type,last_price,num_plots,total_ha,main_crop,secondary_crop,has_loan,valid_children,fraction_in_school,coop_id,fraction_in_school_binned,income_binned,num_plots_binned,years_farming_binned,age_binned,num_children_binned,num_older_children_binned,num_young_children_binned,num_wives_binned,education_level_binned,wife_roles,creditworthy,nonzero_income,plot_list
9089,745,Validated,4,2018-02-22 09:57:00,Section Villageoise 8,1.0,44.0,12.0,Primaire,0,0,0,0,5.0,1,3,4,2.0,300000.0,A pied,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,400000.0,7.0,40000.0,45000,0.0,1.0,30000.0,2.0,300000.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,market,125.0,3.0,1.0,IRice,garden,1.0,True,0.8,25,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,300000.0,[9641]
9090,745,Validated,3,2018-02-07 14:48:00,,0.0,30.0,12.0,Primaire,1,0,1,0,1.0,1,0,0,0.0,450000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,400000.0,7.0,30000.0,50000,2.0,1.0,60000.0,4.0,15000.0,2.0,2.0,0.0,2.0,1.0,4.0,2.0,lender,135.0,5.0,1.0,IRice,garden,1.0,True,0.0,12,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,450000.0,[9634]
9091,745,Validated,3,2018-02-02 12:56:00,,0.0,30.0,8.0,Primaire,1,0,0,0,2.0,1,1,0,2.0,360000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,350000.0,8.0,50000.0,60000,1.0,1.0,10000.0,4.0,10000.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,115.0,1.0,1.0,IRice,garden,1.0,True,0.0,12,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,360000.0,[9749]
9092,745,Validated,3,2018-02-06 16:08:00,,0.0,27.0,7.0,SupErieur,0,0,0,0,0.0,0,0,0,0.0,600000.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,800000.0,7.0,40000.0,50000,2.0,1.0,5000.0,4.0,11000.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,124.0,3.0,2.0,IRice,elevage,1.0,True,,12,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,600000.0,[9529]
9093,745,Validated,3,2018-02-06 16:51:00,,1.0,40.0,18.0,Secondaire,0,0,0,0,2.0,0,0,0,0.0,375000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,375000.0,8.0,0.0,0,1.0,1.0,5000.0,4.0,10000.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,lender,123.0,3.0,1.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,1.0,375000.0,[9707]
9179,745,Validated,2,2018-02-06 16:35:00,,1.0,41.0,13.0,Primaire,0,0,0,0,8.0,1,0,2,2.0,300000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,350000.0,6.0,55500.0,60000,2.0,1.0,10000.0,2.0,300000.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,160.0,3.0,1.0,IRice,garden,1.0,True,0.25,12,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,,1.0,300000.0,[9636]
9180,745,Validated,2,2018-02-07 14:56:00,,0.0,26.0,8.0,Primaire,0,0,0,0,1.0,1,0,0,1.0,500000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,350000.0,8.0,0.0,0,1.0,0.0,0.0,4.0,10000.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,lender,135.0,4.0,1.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,500000.0,[9758]
9181,745,Validated,2,2018-02-07 16:54:00,,1.0,32.0,8.0,Primaire,0,0,0,0,2.0,2,1,0,0.0,450000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,375000.0,7.0,50000.0,60000,1.0,1.0,10000.0,2.0,11000.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,120.0,3.0,1.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,450000.0,[9571]
9183,745,Validated,2,2018-02-16 15:26:00,,1.0,57.0,30.0,Primaire,0,0,0,0,8.0,0,3,2,2.0,600000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,750000.0,8.0,85000.0,90000,1.0,1.0,50000.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,123.0,7.0,2.0,IRice,elevage,1.0,True,0.25,12,1.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,,1.0,600000.0,[9639]
9186,745,Validated,2,2018-02-02 12:31:00,Section Villageoise 8,0.0,49.0,20.0,Primaire,2,0,1,0,5.0,1,2,3,2.0,750000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,700000.0,8.0,75000.0,80000,1.0,1.0,12000.0,4.0,10000.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,125.0,1.0,2.0,IRice,elevage,1.0,True,0.6,25,3.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,750000.0,[9569]
9187,745,Validated,3,2018-02-06 15:50:00,Section Villageoise 7,0.0,31.0,9.0,Secondaire,1,0,1,0,2.0,1,1,1,2.0,450000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,400000.0,8.0,60000.0,50000,1.0,1.0,5000.0,4.0,10000.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,150.0,3.0,1.0,IRice,elevage,1.0,True,0.5,38,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,450000.0,[9629]
9188,745,Validated,2,2018-02-06 17:28:00,,0.0,29.0,10.0,Primaire,0,0,0,0,0.0,0,0,0,0.0,700000.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,700000.0,8.0,35000.0,40000,2.0,1.0,50000.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,124.0,6.0,2.0,IRice,elevage,1.0,True,,12,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,700000.0,[9626]
9190,745,Validated,2,2018-02-06 15:09:00,Section Villageoise 10,0.0,46.0,20.0,Primaire,2,0,1,0,5.0,1,2,2,2.0,750000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,700000.0,7.0,50000.0,60000,1.0,1.0,10000.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,123.0,7.0,2.0,IRice,elevage,1.0,True,0.4,29,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,750000.0,[9638]
9191,745,Validated,2,2018-02-06 16:44:00,,0.0,24.0,9.0,Primaire,1,0,0,0,1.0,1,0,0,0.0,650000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,670000.0,10.0,55000.0,60000,2.0,1.0,5000.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,123.0,7.0,2.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,650000.0,[9628]
9193,745,Validated,3,2018-02-06 16:38:00,,1.0,32.0,8.0,Primaire,0,0,0,0,2.0,0,1,1,2.0,350000.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,350000.0,10.0,25000.0,30000,2.0,1.0,50000.0,2.0,350000.0,2.0,2.0,2.0,2.0,1.0,2.0,,lender,123.0,3.0,1.0,IRice,elevage,1.0,True,0.5,12,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,350000.0,[9573]
9194,745,Validated,9,2018-02-02 12:47:00,Section Villageoise 8,0.0,32.0,10.0,Primaire,1,0,0,0,1.0,1,1,0,2.0,500000.0,VElo,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,656600.0,7.0,52550.0,60000,2.0,1.0,50000.0,4.0,30000.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,lender,150.0,4.0,2.0,IRice,elevage,1.0,True,0.0,25,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,500000.0,[9700]
9195,745,Validated,2,2018-02-06 15:33:00,,0.0,30.0,8.0,Primaire,1,0,1,0,2.0,1,1,1,2.0,350000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,400000.0,9.0,50000.0,55500,2.0,1.0,5000.0,4.0,400000.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,lender,120.0,3.0,1.0,IRice,garden,1.0,True,0.5,12,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,350000.0,[9528]
9196,745,Validated,2,2018-02-06 17:31:00,Al Moustamskiina Bilahi,0.0,31.0,11.0,Secondaire,0,0,0,0,0.0,0,0,0,0.0,600000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,67000.0,7.0,50000.0,60000,2.0,1.0,10000.0,2.0,11000.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,lender,125.0,8.0,2.0,IRice,elevage,1.0,True,,101,,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,600000.0,[9561]
9197,745,Validated,2,2018-02-06 15:12:00,,0.0,32.0,12.0,Primaire,1,0,0,0,2.0,1,1,0,0.0,600000.0,Moto/Mobylette,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,700000.0,8.0,40000.0,50000,1.0,1.0,10000.0,4.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,lender,123.0,7.0,2.0,IRice,garden,1.0,True,0.0,12,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,600000.0,[9555]
9198,745,Validated,2,2018-02-06 17:36:00,,0.0,30.0,7.0,Secondaire,1,0,1,0,3.0,2,1,0,2.0,600000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,650000.0,7.0,70000.0,75000,1.0,1.0,5000.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,lender,130.0,7.0,2.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,600000.0,[9632]
9199,745,Validated,2,2018-02-02 12:41:00,Section Villageoise 8,0.0,65.0,30.0,Primaire,3,1,1,0,15.0,0,4,7,1.0,500000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,700000.0,7.0,80000.0,90000,2.0,1.0,5000.0,4.0,15000.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,125.0,1.0,2.0,IRice,garden,1.0,True,0.4666666666666667,25,2.0,3.0,0.0,3.0,4.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,500000.0,[9566]
9200,745,Validated,2,2018-02-02 14:07:00,Section Villageoise 7,0.0,58.0,28.0,Primaire,2,0,1,0,8.0,3,3,3,2.0,300000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,300000.0,7.0,50000.0,60000,2.0,1.0,10000.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,lender,125.0,3.0,1.0,IRice,elevage,1.0,True,0.375,38,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,300000.0,[9572]
9201,745,Validated,2,2018-02-02 12:05:00,Section Villageoise 9,0.0,23.0,5.0,Primaire,0,0,0,0,0.0,0,0,0,0.0,350000.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,400000.0,7.0,30000.0,35000,2.0,1.0,5000.0,4.0,350000.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,lender,125.0,3.0,1.0,IRice,elevage,1.0,True,,24,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,350000.0,[9557]
9202,745,Validated,2,2018-02-06 17:42:00,,0.0,,10.0,Primaire,1,0,0,0,0.0,0,0,0,0.0,760000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,750000.0,8.0,65000.0,70000,2.0,1.0,5000.0,4.0,10000.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,124.0,6.0,2.0,IRice,garden,1.0,True,,12,,3.0,2.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,760000.0,[9556]
9203,745,Validated,2,2018-02-06 16:42:00,Section Villageoise 9,1.0,55.0,28.0,Primaire,0,0,0,0,6.0,1,1,2,2.0,400000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,360000.0,9.0,6000.0,10000,2.0,1.0,10000.0,4.0,350000.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,125.0,3.0,1.0,IRice,elevage,1.0,True,0.3333333333333333,24,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,,1.0,400000.0,[9527]
9204,745,Validated,2,2018-02-06 17:15:00,Section Villageoise 8,0.0,33.0,11.0,Primaire,1,0,1,0,2.0,1,1,1,2.0,540000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,605000.0,8.0,40000.0,45000,2.0,1.0,5000.0,2.0,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,market,123.0,5.0,2.0,IRice,elevage,1.0,True,0.5,25,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,540000.0,[9640]
9205,745,Validated,2,2018-02-06 16:36:00,Section Villageoise 8,0.0,34.0,13.0,Primaire,2,0,1,0,0.0,2,0,2,2.0,1500000.0,VElo,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,700000.0,7.0,56000.0,60000,2.0,1.0,0.0,4.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,125.0,6.0,3.0,IRice,elevage,1.0,False,,25,,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1500000.0,[9564]
9206,745,Validated,2,2018-02-06 17:24:00,Section Villageoise 6 Ronkh,0.0,40.0,14.0,Secondaire,2,0,1,0,3.0,0,1,1,2.0,300000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,400000.0,7.0,50000.0,10000,2.0,1.0,5000.0,4.0,10000.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,123.0,3.0,1.0,IRice,garden,1.0,True,0.3333333333333333,91,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,300000.0,[9560]
9242,745,Validated,2,2018-02-02 12:20:00,,1.0,41.0,11.0,Secondaire,0,0,0,0,4.0,1,1,0,2.0,400000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,350000.0,12.0,45000.0,40000,2.0,1.0,1000.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,lender,135.0,2.0,1.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,400000.0,[9562]
9245,745,Validated,3,2018-02-06 16:56:00,Section Villageoise 9 A Ronkh,0.0,35.0,10.0,Primaire,0,0,0,0,1.0,0,0,0,0.0,400000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,650000.0,8.0,50000.0,55000,1.0,1.0,5000.0,4.0,15000.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,coop,124.0,3.0,1.0,IRice,elevage,1.0,True,0.0,87,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,400000.0,[9559]
9246,745,Validated,3,2018-02-16 15:26:00,,0.0,26.0,5.0,SupErieur,1,0,1,0,1.0,1,0,0,2.0,450000.0,Moto/Mobylette,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,350000.0,8.0,50000.0,60000,1.0,1.0,10000.0,4.0,350000.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,lender,123.0,3.0,1.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,450000.0,[9558]
9247,745,Validated,5,2018-02-06 16:43:00,,0.0,29.0,10.0,AlphabEtisE,1,0,0,0,0.0,1,0,0,0.0,1000000.0,Moto/Mobylette,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,900000.0,8.0,0.0,0,2.0,0.0,0.0,4.0,10000.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,130.0,8.0,3.0,IRice,elevage,1.0,True,,12,,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1000000.0,[9760]
9248,745,Validated,2,2018-02-06 16:31:00,Section Villageoise 8,0.0,43.0,20.0,Primaire,2,0,1,0,2.0,1,1,1,2.0,700000.0,Moto/Mobylette,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,750000.0,7.0,50000.0,60000,1.0,1.0,85000.0,4.0,35000.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,coop,140.0,6.0,2.0,IRice,elevage,1.0,True,0.5,25,2.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,700000.0,[9567]
9249,745,Validated,2,2018-02-02 13:04:00,Section Villageoise 9,0.0,35.0,10.0,Primaire,0,0,0,0,0.0,0,0,0,0.0,400000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,650000.0,7.0,60000.0,65000,1.0,1.0,5000.0,4.0,25000.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,lender,123.0,8.0,2.0,IRice,elevage,1.0,True,,24,,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,400000.0,[9635]
9250,745,Validated,2,2018-02-06 17:39:00,Section Villageoise 8,0.0,39.0,20.0,Primaire,1,0,1,0,4.0,1,3,2,2.0,600000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,600000.0,7.0,85000.0,90000,1.0,1.0,10000.0,4.0,11000.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,125.0,7.0,2.0,IRice,elevage,1.0,True,0.5,25,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,600000.0,[9630]
9284,745,Validated,3,2018-02-06 14:51:00,,1.0,24.0,5.0,Primaire,0,0,0,0,1.0,1,0,0,0.0,1000000.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,650000.0,7.0,70000.0,10000,2.0,1.0,370000.0,4.0,25000.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,lender,123.0,3.0,1.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,1000000.0,[9642]
9285,745,Validated,2,2018-02-06 14:42:00,,0.0,29.0,11.0,Primaire,0,0,0,0,1.0,1,0,0,0.0,555000.0,VElo,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,500000.0,7.0,57000.0,60000,2.0,1.0,12000.0,4.0,10000.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,lender,123.0,6.0,2.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,555000.0,[9633]
9286,745,Validated,2,2018-02-07 14:43:00,,0.0,27.0,7.0,Secondaire,0,0,1,0,1.0,1,0,0,0.0,800000.0,VElo,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,700000.0,8.0,50000.0,60000,1.0,1.0,12000.0,4.0,25000.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,124.0,7.0,2.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,800000.0,[9631]
9306,745,Validated,2,2018-02-06 15:47:00,Section Villageoise 2 C Ronkh,0.0,55.0,25.0,Primaire,2,0,1,0,9.0,3,5,1,2.0,800000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,700000.0,8.0,75000.0,80000,1.0,1.0,5000.0,4.0,5000.0,2.0,2.0,2.0,2.0,1.0,,2.0,lender,150.0,8.0,3.0,IRice,elevage,1.0,True,0.1111111111111111,90,0.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,800000.0,[9748]
9307,745,Validated,3,2018-02-06 14:59:00,,1.0,59.0,20.0,Primaire,0,0,0,0,7.0,0,3,4,2.0,300000.0,A pied,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,400000.0,8.0,50000.0,55000,1.0,1.0,5000.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,4.0,2.0,lender,145.0,3.0,1.0,IRice,elevage,1.0,True,0.5714285714285714,12,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,,1.0,300000.0,[9697]
9318,745,Validated,2,2018-02-06 15:20:00,Section Villageoise 8,0.0,44.0,20.0,Secondaire,1,0,0,0,4.0,1,3,3,2.0,900000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,850000.0,8.0,50000.0,55000,1.0,1.0,5000.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,125.0,9.0,3.0,IRice,garden,1.0,True,0.75,25,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,900000.0,[9699]
9319,745,Validated,2,2018-02-06 15:26:00,Section Villageoise 8,0.0,32.0,10.0,Secondaire,1,0,0,0,3.0,2,1,1,2.0,400000.0,Moto/Mobylette,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,350000.0,7.0,0.0,0,1.0,0.0,0.0,4.0,10000.0,2.0,2.0,2.0,2.0,1.0,,2.0,lender,135.0,3.0,1.0,IRice,elevage,1.0,True,0.3333333333333333,25,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,400000.0,[9698]
9320,745,Validated,3,2018-02-06 16:53:00,,0.0,34.0,10.0,Secondaire,1,0,1,0,3.0,1,2,2,2.0,600000.0,Moto/Mobylette,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,700000.0,8.0,0.0,0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,145.0,7.0,2.0,IRice,elevage,1.0,True,0.6666666666666666,12,3.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,600000.0,[9751]
9321,745,Validated,2,2018-02-06 15:04:00,,1.0,30.0,8.0,Primaire,0,0,0,0,3.0,1,2,2,2.0,300000.0,A pied,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,350000.0,7.0,50000.0,55000,1.0,1.0,5000.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,125.0,3.0,1.0,IRice,elevage,1.0,True,0.6666666666666666,12,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,300000.0,[9750]
9329,745,Validated,7,2018-02-06 16:47:00,,1.0,41.0,10.0,Secondaire,0,0,0,0,4.0,1,2,2,2.0,400000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,350000.0,7.0,50000.0,55000,1.0,1.0,5000.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,124.0,3.0,1.0,IRice,elevage,1.0,True,0.5,12,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,,1.0,400000.0,[9746]
9330,745,Validated,3,2018-02-06 16:40:00,,0.0,20.0,3.0,Primaire,0,0,0,0,0.0,0,0,0,0.0,450000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,360000.0,7.0,45000.0,50000,1.0,1.0,5000.0,4.0,11000.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,130.0,3.0,1.0,IRice,elevage,1.0,True,,12,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,450000.0,[9745]
9331,745,Validated,2,2018-02-06 15:30:00,,0.0,21.0,3.0,Secondaire,1,0,0,0,1.0,1,0,0,0.0,700000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,650000.0,8.0,40000.0,45000,1.0,1.0,5000.0,2.0,10000.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,145.0,7.0,2.0,IRice,elevage,1.0,True,0.0,12,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,700000.0,[9747]
9336,745,Validated,3,2018-02-06 17:42:00,,1.0,34.0,8.0,Primaire,0,0,0,0,5.0,2,3,3,2.0,360000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,380000.0,8.0,0.0,0,1.0,0.0,0.0,4.0,10000.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,lender,120.0,3.0,1.0,IRice,elevage,1.0,True,0.6,12,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,360000.0,[9757]
9345,745,Validated,3,2018-02-06 15:41:00,,1.0,65.0,30.0,Primaire,0,0,0,0,8.0,0,3,4,2.0,375000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,380000.0,8.0,0.0,0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,lender,134.0,4.0,1.0,IRice,elevage,1.0,True,0.5,12,2.0,3.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,,1.0,375000.0,[9761]
9346,745,Validated,2,2018-02-06 15:38:00,,0.0,44.0,20.0,Primaire,2,0,1,0,5.0,2,2,3,2.0,650000.0,Moto/Mobylette,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,675000.0,8.0,0.0,0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,lender,125.0,6.0,2.0,IRice,elevage,1.0,True,0.6,12,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,650000.0,[9759]
